air_store_id,train_days,test_days,seasonal_naive_rmsle,seasonal_naive_rmse_log,seasonal_naive_mape,sarima_no_exog_rmsle,sarima_no_exog_rmse_log,sarima_no_exog_mape,sarima_no_exog_aic,sarima_no_exog_status,arimax_holiday_only_rmsle,arimax_holiday_only_rmse_log,arimax_holiday_only_mape,arimax_holiday_only_aic,arimax_holiday_only_status,air_genre_name,air_area_name,delta_sarima_vs_naive,delta_holiday_arimax_vs_naive,delta_holiday_arimax_vs_sarima
air_5c817ef28f236bdf,438,39,0.6250091742721982,0.6250091742721982,76.89224566839286,0.45423567857901437,0.45423567857901437,50.523240750194454,578.2262257966452,SARIMA no exog,0.4635447111711382,0.4635447111711382,52.44725054115188,557.511516038296,SARIMAX holiday only,Izakaya,Tōkyō-to Shibuya-ku Shibuya,0.17077349569318379,0.16146446310105994,-0.009309032592123845
air_36bcf77d3382d36e,439,39,0.4837786148309487,0.4837786148309487,47.98657756557802,0.3236161043356392,0.3236161043356392,27.86349039335811,417.54468372203127,SARIMA no exog,0.2818864929535534,0.2818864929535534,25.19297130632774,363.8193114904342,SARIMAX holiday only,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,0.1601625104953095,0.2018921218773953,0.04172961138208581
air_a083834e7ffe187e,439,39,0.793872278531669,0.793872278531669,139.5598408049157,0.7353721827755365,0.7353721827755365,119.1721507564092,779.3385902083578,SARIMA no exog,0.73293922077644,0.73293922077644,118.74956782295625,778.9241678840151,SARIMAX holiday only,Izakaya,Miyagi-ken Sendai-shi Kamisugi,0.058500095756132464,0.06093305775522895,0.0024329619990964835
air_d97dabf7aae60da5,439,39,0.44559412220016387,0.44559412220016387,38.48915417952494,0.4911126824376158,0.4911126824376158,34.29683422325121,600.5654230691707,SARIMA no exog,0.46898173607790633,0.46898173607790633,33.88307765743624,517.8429923304118,SARIMAX holiday only,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,-0.04551856023745193,-0.023387613877742464,0.02213094635970947
air_60a7057184ec7ec7,439,39,0.5401042980219157,0.5401042980219157,48.30127878597446,0.40978255355978443,0.40978255355978443,34.71846503186239,660.5558453107619,SARIMA no exog,0.3970505997312255,0.3970505997312255,33.9630121692799,650.428056800489,SARIMAX holiday only,Izakaya,Fukuoka-ken Fukuoka-shi Torikai,0.1303217444621313,0.14305369829069026,0.012731953828558962
air_71903025d39a4571,439,39,0.6480820695419723,0.6480820695419723,92.25419015237759,0.4380236847715225,0.4380236847715225,46.76381584859027,600.6035006390318,SARIMA no exog,0.4298416221894682,0.4298416221894682,46.86615496456278,593.7234296652648,SARIMAX holiday only,Cafe/Sweets,Hokkaidō Sapporo-shi Minami 3 Jōnishi,0.21005838477044986,0.21824044735250414,0.008182062582054284
air_232dcee6f7c51d37,438,39,0.5922094902892413,0.5922094902892413,57.75796852719929,0.49254526727745795,0.49254526727745795,51.736555970270835,486.31720663240975,SARIMA no exog,0.48781375473495286,0.48781375473495286,49.99582404954411,471.924833707619,SARIMAX holiday only,Cafe/Sweets,Tōkyō-to Shinjuku-ku Nishishinjuku,0.09966422301178335,0.10439573555428844,0.00473151254250509
air_883ca28ef0ed3d55,439,39,0.6220551697157812,0.6220551697157812,52.334090719420566,0.3985088251572711,0.3985088251572711,32.72651086372461,675.8381711345417,SARIMA no exog,0.39375463912704295,0.39375463912704295,32.66766231567223,677.1167420438569,SARIMAX holiday only,Bar/Cocktail,Tōkyō-to Nakano-ku Nakano,0.22354634455851013,0.22830053058873828,0.004754186030228147
air_7a946aada80376a4,436,39,0.5240852360615633,0.5240852360615633,49.15458290131791,0.3594863092952998,0.3594863092952998,30.706969580097887,431.4935181951914,SARIMA no exog,0.3431268730797375,0.3431268730797375,30.26992439809676,410.81503026528605,SARIMAX holiday only,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,0.16459892676626353,0.18095836298182583,0.016359436215562295
air_cb7467aed805e7fe,439,39,0.45482883258123846,0.45482883258123846,46.87126232706335,0.3204877945104929,0.3204877945104929,26.412438358900907,651.6567415706272,SARIMA no exog,0.32060852154412683,0.32060852154412683,25.805569961171127,644.4609855718719,SARIMAX holiday only,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,0.13434103807074554,0.13422031103711163,-0.00012072703363391613
air_d0e8a085d8dc83aa,439,39,0.8139982334970859,0.8139982334970859,85.27448962969325,0.5713254064477012,0.5713254064477012,72.40961628665559,673.243607059645,SARIMA no exog,0.5721211904772925,0.5721211904772925,72.49098619727856,675.1254942665896,SARIMAX holiday only,Cafe/Sweets,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,0.24267282704938464,0.2418770430197934,-0.00079578402959124
air_4cca5666eaf5c709,437,39,0.36668028273847786,0.36668028273847786,32.4872530546852,0.3881415670407514,0.3881415670407514,29.132455734266344,557.3791721430416,SARIMA no exog,0.38807083013574006,0.38807083013574006,29.12986338423393,559.3748972099819,SARIMAX holiday only,Izakaya,Tōkyō-to Kōtō-ku Kameido,-0.021461284302273564,-0.021390547397262205,7.073690501135932e-05
air_04341b588bde96cd,439,39,0.6054852462163772,0.6054852462163772,55.201616172887014,0.4426326163858693,0.4426326163858693,35.006510667928595,783.98126732037,SARIMA no exog,0.44255405629637656,0.44255405629637656,35.00269666936844,785.9628332953648,SARIMAX holiday only,Izakaya,Tōkyō-to Nerima-ku Toyotamakita,0.1628526298305079,0.16293118992000066,7.856008949275184e-05
air_fe22ef5a9cbef123,439,39,0.8317101333313697,0.8317101333313697,101.33325410725764,0.6715620970416702,0.6715620970416702,84.51048412451378,853.2390340730337,SARIMA no exog,0.6386101479640724,0.6386101479640724,81.78536334027939,827.2686626935522,SARIMAX holiday only,Dining bar,Fukuoka-ken Fukuoka-shi Daimyō,0.16014803628969942,0.19309998536729722,0.0329519490775978
air_3c05c8f26c611eb9,438,39,1.4307761786043085,1.4307761786043085,99.17984038254357,0.6356163848763512,0.6356163848763512,56.17783959651131,815.710139596584,SARIMA no exog,0.6382778060181935,0.6382778060181935,56.37492566915292,817.390699544213,SARIMAX holiday only,Izakaya,Hiroshima-ken Fukuyama-shi Higashisakuramachi,0.7951597937279573,0.792498372586115,-0.002661421141842313
air_6b15edd1b4fbb96a,438,39,0.579210730422218,0.579210730422218,61.08041206531398,0.48525225125113153,0.48525225125113153,42.902153126484585,731.6362561474687,SARIMA no exog,0.4746825684299423,0.4746825684299423,42.114305820408084,720.338728638408,SARIMAX holiday only,Italian/French,Shizuoka-ken Hamamatsu-shi Motoshirochō,0.09395847917108652,0.10452816199227577,0.010569682821189252
air_dea0655f96947922,438,39,0.26167685862946855,0.26167685862946855,21.81786293814153,0.24404247011301064,0.24404247011301064,18.84124142749379,558.8552923897703,SARIMA no exog,0.23684349774799807,0.23684349774799807,18.18890357262786,546.7958165179058,SARIMAX holiday only,Dining bar,Ōsaka-fu Ōsaka-shi Ōgimachi,0.017634388516457905,0.02483336088147048,0.007198972365012574
air_39dccf7df20b1c6a,439,39,0.5794263337539577,0.5794263337539577,49.247702361770095,0.4025358286372518,0.4025358286372518,33.31294320962979,687.695682544504,SARIMA no exog,0.40613962752517246,0.40613962752517246,33.43816826634103,687.6465885251235,SARIMAX holiday only,Izakaya,Hyōgo-ken Takarazuka-shi Tōyōchō,0.1768905051167059,0.17328670622878523,-0.003603798887920673
air_7cf5a02c0e01b647,438,39,0.6277937846166309,0.6277937846166309,65.48485624136212,0.5588924147578915,0.5588924147578915,71.06133355816408,715.3865799111975,SARIMA no exog,0.5588114985823868,0.5588114985823868,71.03535042916526,717.3174495803072,SARIMAX holiday only,Izakaya,Hyōgo-ken Kōbe-shi Motomachidōri,0.0689013698587394,0.06898228603424417,8.091617550476382e-05
air_ba495cccc8f0f237,438,39,0.6936031123760908,0.6936031123760908,85.0826167429567,0.4554901556377141,0.4554901556377141,48.7432549531308,757.0013532486773,SARIMA no exog,0.4557880602545156,0.4557880602545156,48.88027018193803,758.8775850302566,SARIMAX holiday only,Bar/Cocktail,Tōkyō-to Chūō-ku Ginza,0.23811295673837674,0.23781505212157522,-0.00029790461680151425
air_536043fcf1a4f8a4,439,39,0.4705544573904175,0.4705544573904175,48.846897332648055,0.3786048324469178,0.3786048324469178,33.20872654055515,675.8723882852764,SARIMA no exog,0.3741070529719421,0.3741070529719421,32.42709534368485,667.8892740371673,SARIMAX holiday only,Bar/Cocktail,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,0.09194962494349973,0.09644740441847544,0.004497779474975705
air_2b8b29ddfd35018e,438,39,0.8460700599107199,0.8460700599107199,179.29988263975218,0.5484903939333473,0.5484903939333473,78.213405087503,854.1681730383337,SARIMA no exog,0.5696066481504961,0.5696066481504961,84.58337083199984,848.0026115527244,SARIMAX holiday only,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken Hiroshima-shi Kokutaijimachi,0.2975796659773726,0.2764634117602238,-0.0211162542171488
air_638c35eb25e53eea,438,39,0.8288689166129153,0.8288689166129153,125.37246249455261,0.7034599987964335,0.7034599987964335,67.50759186079837,850.3790706893651,SARIMA no exog,0.7015674881067792,0.7015674881067792,66.66046460034575,849.1089565573814,SARIMAX holiday only,Italian/French,Fukuoka-ken Fukuoka-shi Daimyō,0.12540891781648178,0.12730142850613613,0.0018925106896543475
air_e270aff84ac7e4c8,438,39,0.9282754576027942,0.9282754576027942,144.5784628702895,0.767218349203483,0.767218349203483,113.2528396976759,782.5168482110115,SARIMA no exog,0.7659248531850043,0.7659248531850043,112.4797415795639,782.8185056653977,SARIMAX holiday only,Okonomiyaki/Monja/Teppanyaki,Hiroshima-ken Hiroshima-shi Kokutaijimachi,0.1610571083993112,0.16235060441778992,0.0012934960184787236
air_287d2de7d3c93406,437,39,0.8061179503465239,0.8061179503465239,135.57280503446358,0.7128302727115531,0.7128302727115531,105.46178996028321,711.0752536307469,SARIMA no exog,0.7020043763672478,0.7020043763672478,99.76853257157254,689.5285581111553,SARIMAX holiday only,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,0.09328767763497081,0.10411357397927612,0.010825896344305308
air_640cf4835f0d9ba3,436,39,0.9445784827493143,0.9445784827493143,58.18184565873283,0.5044055769969993,0.5044055769969993,46.53751040193876,834.6694313114951,SARIMA no exog,0.5135800842694631,0.5135800842694631,46.815078067164976,831.517420806925,SARIMAX holiday only,Izakaya,Tōkyō-to Ōta-ku Kamata,0.44017290575231505,0.4309983984798512,-0.009174507272463828
air_8c119d1f16049f20,436,39,0.6203180835326343,0.6203180835326343,82.10162267354386,0.48415971877810565,0.48415971877810565,55.10991482049901,438.9554172242815,SARIMA no exog,0.4820378089190228,0.4820378089190228,54.75257176437355,440.70250066072174,SARIMAX holiday only,Cafe/Sweets,Tōkyō-to Shinjuku-ku Kabukichō,0.13615836475452864,0.13828027461361148,0.002121909859082838
air_f6b2489ccf873c3b,436,39,0.3387004185328204,0.3387004185328204,32.01886061082608,0.23602362283656622,0.23602362283656622,21.51000821508245,404.5158488859015,SARIMA no exog,0.2391526665764243,0.2391526665764243,22.07908788867617,394.0549104872458,SARIMAX holiday only,Bar/Cocktail,Tōkyō-to Chūō-ku Tsukiji,0.10267679569625418,0.09954775195639609,-0.0031290437398580895
air_383f5b2f8d345a49,438,39,0.6792142472638804,0.6792142472638804,49.26082851594876,0.5815401516419585,0.5815401516419585,54.238913986075765,719.774430531362,SARIMA no exog,0.5702602179183887,0.5702602179183887,54.261903118032485,718.6671243137245,SARIMAX holiday only,Dining bar,Tōkyō-to Setagaya-ku Setagaya,0.09767409562192186,0.1089540293454917,0.011279933723569835
air_93ebe490d4abb8e9,436,39,0.5925152852152131,0.5925152852152131,77.21017005249621,0.5876046270894428,0.5876046270894428,80.62701878097064,722.4449460846633,SARIMA no exog,0.5977766412902616,0.5977766412902616,85.03324948125913,707.6430440794063,SARIMAX holiday only,Bar/Cocktail,Tōkyō-to Shinjuku-ku Nishishinjuku,0.004910658125770295,-0.005261356075048518,-0.010172014200818813
air_4d71826793c09b22,435,39,0.3410543499792496,0.3410543499792496,30.14681044387877,0.19083392619896733,0.19083392619896733,13.741301314587338,304.99503541350305,SARIMA no exog,0.1885642665692372,0.1885642665692372,13.685544267299111,306.8895991950864,SARIMAX holiday only,Japanese food,Tōkyō-to Minato-ku Shibakōen,0.15022042378028228,0.1524900834100124,0.0022696596297301364
air_05c325d315cc17f5,439,39,0.481554034562547,0.481554034562547,41.564127453257925,0.3492853955971914,0.3492853955971914,26.49761185089049,689.9895627298112,SARIMA no exog,0.34466599722317776,0.34466599722317776,25.72072839361849,685.961217891441,SARIMAX holiday only,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,0.13226863896535557,0.13688803733936922,0.00461939837401365
air_1e665503b8474c55,438,39,0.6615906330265193,0.6615906330265193,86.25682721836566,0.5076791192515204,0.5076791192515204,66.08900089818344,819.5091532909707,SARIMA no exog,0.509436276615436,0.509436276615436,65.63083887960653,820.3032909751972,SARIMAX holiday only,Dining bar,Fukuoka-ken Fukuoka-shi Daimyō,0.1539115137749989,0.15215435641108332,-0.0017571573639155735
air_707d4b6328f2c2df,436,39,0.8838186000094831,0.8838186000094831,112.50451940882205,0.8207506648619736,0.8207506648619736,107.73662690970363,941.0284779360024,SARIMA no exog,0.8345366318195588,0.8345366318195588,111.61769439277667,926.3190353395189,SARIMAX holiday only,Dining bar,Tōkyō-to Shibuya-ku Shibuya,0.06306793514750952,0.04928196818992425,-0.013785966957585272
air_7e12c5d27f44a8de,436,39,0.3492384504434921,0.3492384504434921,34.1770279029916,0.301348477728704,0.301348477728704,27.146231319986292,630.745432807221,SARIMA no exog,0.32546458980147874,0.32546458980147874,27.277642039556227,607.9708754039884,SARIMAX holiday only,Dining bar,Tōkyō-to Setagaya-ku Setagaya,0.04788997271478812,0.023773860642013367,-0.024116112072774754
air_8093d0b565e9dbdf,434,39,0.3191531411031448,0.3191531411031448,28.589623018105986,0.282655162341493,0.282655162341493,23.654973318721815,525.3164335123229,SARIMA no exog,0.2741469906013787,0.2741469906013787,23.433622386892885,501.14434180814465,SARIMAX holiday only,Yakiniku/Korean food,Tōkyō-to Chūō-ku Ginza,0.036497978761651784,0.045006150501766096,0.008508171740114312
air_de88770300008624,438,39,0.610462971039539,0.610462971039539,80.3422253911098,0.5905736478298215,0.5905736478298215,71.48333560970325,973.4488990043448,SARIMA no exog,0.5956852792231264,0.5956852792231264,73.22771413134201,969.8786626165279,SARIMAX holiday only,Izakaya,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,0.01988932320971748,0.01477769181641253,-0.0051116313933049495
air_3e6cea17a9d2c0f1,436,39,0.5828155845937469,0.5828155845937469,68.22235262369196,0.569693224639456,0.569693224639456,49.75135157248475,889.8860284537052,SARIMA no exog,0.5708513271870794,0.5708513271870794,48.743771675678005,887.3217653757017,SARIMAX holiday only,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,0.013122359954290896,0.011964257406667511,-0.0011581025476233853
air_f26f36ec4dc5adb0,439,39,0.30310967139573664,0.30310967139573664,23.779145042133926,0.24062315806000886,0.24062315806000886,18.453683905736412,784.1492392875956,SARIMA no exog,0.24792379919763763,0.24792379919763763,18.968104283031238,783.1853447667881,SARIMAX holiday only,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,0.06248651333572777,0.055185872198099006,-0.007300641137628766
air_a55d17bd3f3033cb,436,39,1.0059565309984013,1.0059565309984013,166.6548579427241,0.7769330138226738,0.7769330138226738,111.86738010896482,791.7611343224852,SARIMA no exog,0.7861126540870957,0.7861126540870957,116.25354338474658,783.8490592681745,SARIMAX holiday only,Izakaya,Miyagi-ken Sendai-shi Kamisugi,0.22902351717572755,0.21984387691130558,-0.009179640264421973
air_93b9bb641f8fc982,432,39,0.610804378534217,0.610804378534217,57.67711072188637,0.43786981650383755,0.43786981650383755,41.55701771389403,485.8954527777862,SARIMA no exog,0.4373286590417633,0.4373286590417633,41.676769631753814,486.7866137750733,SARIMAX holiday only,Izakaya,Hyōgo-ken Takarazuka-shi Tōyōchō,0.17293456203037944,0.17347571949245366,0.0005411574620742265
air_d00161e19f08290b,437,39,0.6175594090392867,0.6175594090392867,60.359634364969686,0.4331811144645741,0.4331811144645741,44.20690767106375,923.4895014513622,SARIMA no exog,0.43067046542218346,0.43067046542218346,43.40448883208449,925.1381962992866,SARIMAX holiday only,Dining bar,Tōkyō-to Shinjuku-ku Kabukichō,0.18437829457471266,0.1868889436171033,0.0025106490423906225
air_54d6c25d33f5260e,438,39,0.8080179604885515,0.8080179604885515,160.69803240957802,0.7362957713784338,0.7362957713784338,122.2103528774672,953.3632880809636,SARIMA no exog,0.6150777152423337,0.6150777152423337,73.56682458628187,887.5359513586252,SARIMAX holiday only,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,0.07172218911011763,0.19294024524621778,0.12121805613610015
air_55c3627912b9c849,436,39,0.9343421437709444,0.9343421437709444,157.26115351575217,0.6801288595072974,0.6801288595072974,83.14743899865104,772.5479837268964,SARIMA no exog,0.6765039662802116,0.6765039662802116,83.05539868433513,774.2320151565377,SARIMAX holiday only,Italian/French,Fukuoka-ken Fukuoka-shi Hakata Ekimae,0.254213284263647,0.2578381774907328,0.0036248932270858125
air_4cab15ad29c0ffbc,437,39,0.4570724104733568,0.4570724104733568,45.293026534959836,0.49967921488086714,0.49967921488086714,41.21846765631968,741.4514440760634,SARIMA no exog,0.49794996554496107,0.49794996554496107,41.21974168554659,743.2239105023459,SARIMAX holiday only,Dining bar,Ōsaka-fu Ōsaka-shi Nakanochō,-0.04260680440751036,-0.04087755507160429,0.001729249335906069
air_23ee674e91469086,436,39,0.9374124722460556,0.9374124722460556,203.80846891172948,0.6593762706333913,0.6593762706333913,106.80152678810721,640.698471968288,SARIMA no exog,0.6454952741331432,0.6454952741331432,102.62948559765763,641.6782828585136,SARIMAX holiday only,Cafe/Sweets,Tōkyō-to Koganei-shi Honchō,0.2780362016126643,0.2919171981129124,0.0138809965002481
air_671b4bea84dafb67,435,39,0.6635120296269751,0.6635120296269751,107.17129834115198,0.6899757848106025,0.6899757848106025,94.49785755472291,643.2123668906011,SARIMA no exog,0.6973161518264298,0.6973161518264298,95.20130258154595,639.1228275525975,SARIMAX holiday only,Japanese food,Tōkyō-to Minato-ku Shibakōen,-0.026463755183627424,-0.03380412219945472,-0.007340367015827298
air_9241121af22ff1d6,435,39,0.6039395880589966,0.6039395880589966,71.19406324971902,0.5189761666731503,0.5189761666731503,45.89667981589663,650.0946420537208,SARIMA no exog,0.5176058227032718,0.5176058227032718,45.90409661464571,651.8918749625459,SARIMAX holiday only,Izakaya,Tōkyō-to Katsushika-ku Tateishi,0.08496342138584634,0.08633376535572479,0.0013703439698784514
air_c31472d14e29cee8,439,39,1.2881514399196137,1.2881514399196137,188.53170796609712,0.4681921095648569,0.4681921095648569,49.06616741689279,740.7433973319072,SARIMA no exog,0.47311087237671673,0.47311087237671673,49.94409452005446,741.6564289504315,SARIMAX holiday only,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,0.8199593303547568,0.8150405675428969,-0.0049187628118598226
air_6cbe54f0aa30b615,436,39,0.6376610397465435,0.6376610397465435,56.78323940339145,0.5204529661170403,0.5204529661170403,45.43262689051517,881.7116623576533,SARIMA no exog,0.5157741057491115,0.5157741057491115,44.68728069166258,882.5981957826932,SARIMAX holiday only,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,0.11720807362950325,0.121886933997432,0.00467886036792875
air_77488fa378cf98c3,436,39,1.1120610037096017,1.1120610037096017,97.5955539767757,0.6660413733415314,0.6660413733415314,91.40686149602487,748.3208874265831,SARIMA no exog,0.6726986217564586,0.6726986217564586,92.73171245791694,751.9109039367448,SARIMAX holiday only,Other,Tōkyō-to Suginami-ku Asagayaminami,0.44601963036807035,0.43936238195314314,-0.006657248414927208
air_a1fe8c588c8d2f30,436,39,0.9268460388843863,0.9268460388843863,89.21296886491811,0.8335726150490518,0.8335726150490518,102.47969422172328,896.451546825908,SARIMA no exog,0.8153834906598122,0.8153834906598122,99.52406599447824,877.3461619855907,SARIMAX holiday only,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Daimyō,0.09327342383533455,0.11146254822457413,0.018189124389239586
air_a38f25e3399d1b25,436,39,1.1926501304574686,1.1926501304574686,268.1020207258926,0.9384517332715202,0.9384517332715202,128.32730413843595,1035.4129129868732,SARIMA no exog,0.9308191898887859,0.9308191898887859,131.839081578429,1010.0551580112724,SARIMAX holiday only,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,0.2541983971859484,0.2618309405686827,0.007632543382734336
air_b1d822f75c9fc615,436,39,1.5659638739434085,1.5659638739434085,556.6698186990199,1.305560210967083,1.305560210967083,367.05731691420726,884.2968568685721,SARIMA no exog,1.307944541120569,1.307944541120569,373.06100507305075,882.1482900851274,SARIMAX holiday only,Cafe/Sweets,Tōkyō-to Toshima-ku Higashiikebukuro,0.26040366297632556,0.2580193328228395,-0.0023843301534860473
air_ef789667e2e6fe96,436,39,0.8881417187366625,0.8881417187366625,93.36842946120314,0.3899289163853142,0.3899289163853142,29.97635875133818,845.3099114331535,SARIMA no exog,0.3902406058589382,0.3902406058589382,30.916664146541695,842.3547518667932,SARIMAX holiday only,Dining bar,Tōkyō-to Machida-shi Morino,0.4982128023513483,0.49790111287772426,-0.00031168947362403276
air_1c95a84924d72500,435,39,0.7578089359346362,0.7578089359346362,107.73588455417465,0.7117614107240432,0.7117614107240432,115.8681238948917,745.640983455311,SARIMA no exog,0.7117765483223817,0.7117765483223817,115.73241701765305,747.4104510462923,SARIMAX holiday only,Izakaya,Ōsaka-fu Higashiōsaka-shi Aramotokita,0.046047525210592966,0.04603238761225448,-1.5137598338488267e-05
air_08ba8cd01b3ba010,439,39,0.6500072058830666,0.6500072058830666,58.86740308862034,0.4606831078741567,0.4606831078741567,52.047876920695224,676.953449874358,SARIMA no exog,0.44006535881424325,0.44006535881424325,47.69270979943306,649.8701774219494,SARIMAX holiday only,Izakaya,Miyagi-ken Sendai-shi Kamisugi,0.18932409800890987,0.20994184706882335,0.02061774905991348
air_b60cc7d6aee68194,437,39,1.0372977561513337,1.0372977561513337,217.4958499290483,0.8842373231267731,0.8842373231267731,163.49498097009104,1001.2914472575511,SARIMA no exog,0.8637849480719362,0.8637849480719362,157.32772010408075,999.4758568580376,SARIMAX holiday only,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,0.15306043302456063,0.1735128080793975,0.02045237505483688
air_68301bcb11e2f389,424,39,0.5226972333564699,0.5226972333564699,53.980087269895904,0.4069942412083975,0.4069942412083975,40.642090999570556,598.5134513756415,SARIMA no exog,0.4013472098609484,0.4013472098609484,39.549661764989885,593.5576005228713,SARIMAX holiday only,Izakaya,Tōkyō-to Suginami-ku Asagayaminami,0.11570299214807239,0.12135002349552149,0.005647031347449094
air_3b6438b125086430,439,39,0.8484189786045504,0.8484189786045504,144.78344096570459,0.7263487255271,0.7263487255271,103.83934298611983,848.0936634669704,SARIMA no exog,0.7222730495174201,0.7222730495174201,102.71932597512459,847.6383607904493,SARIMAX holiday only,Bar/Cocktail,Hiroshima-ken Hiroshima-shi Kokutaijimachi,0.12207025307745045,0.1261459290871303,0.0040756760096798406
air_c92745dfdd2ec68a,439,39,0.5278865786004794,0.5278865786004794,44.57392921663031,0.4668480836858235,0.4668480836858235,33.59420272349146,825.8685497959474,SARIMA no exog,0.45830594867417435,0.45830594867417435,32.539289704330194,819.1192294222154,SARIMAX holiday only,Bar/Cocktail,Tōkyō-to Setagaya-ku Setagaya,0.061038494914655905,0.06958062992630504,0.008542135011649132
